sessionID,unit,rf,ssd,ssrt,coherence,easyHard,cancelTime
jp098n02,spikeUnit23,right,525,7,0.54,2,-7
jp098n02,spikeUnit24,right,378,7,0.6,1,-7
jp098n02,spikeUnit24,right,378,7,0.54,2,79
jp098n02,spikeUnit24,right,234,7,0.6,1,107
jp098n02,spikeUnit24,right,234,7,0.54,2,239
jp098n02,spikeUnit24,right,525,7,0.6,1,127
jp098n02,spikeUnit24,right,525,7,0.54,2,62
jp098n02,spikeUnit32,right,378,7,0.6,1,81
jp098n02,spikeUnit32,right,378,7,0.54,2,97
jp098n02,spikeUnit32,right,234,7,0.6,1,64
jp098n02,spikeUnit32,right,234,7,0.54,2,51
jp098n02,spikeUnit32,right,525,7,0.6,1,140
jp098n02,spikeUnit32,right,525,7,0.54,2,-7
jp104n02,spikeUnit02,right,386,81,0.6,1,78
jp104n02,spikeUnit02,right,243,81,0.55,2,50
jp104n02,spikeUnit02,right,243,81,0.6,1,74
jp104n02,spikeUnit02,right,386,81,0.55,2,18
jp104n02,spikeUnit04,left,100,81,0.4,1,210
jp104n02,spikeUnit04,left,243,81,0.45,2,72
jp104n02,spikeUnit04,left,243,81,0.4,1,171
jp104n02,spikeUnit04,left,386,81,0.45,2,202
jp104n02,spikeUnit04,left,100,81,0.45,2,156
jp104n02,spikeUnit07,right,386,81,0.6,1,66
jp104n02,spikeUnit07,right,243,81,0.55,2,179
jp104n02,spikeUnit07,right,243,81,0.6,1,59
jp104n02,spikeUnit07,right,386,81,0.55,2,72
jp104n02,spikeUnit08,right,386,81,0.6,1,175
jp104n02,spikeUnit08,right,243,81,0.55,2,NaN
jp104n02,spikeUnit08,right,243,81,0.6,1,65
jp104n02,spikeUnit08,right,386,81,0.55,2,78
jp104n02,spikeUnit09,right,386,81,0.6,1,69
jp104n02,spikeUnit09,right,243,81,0.55,2,-16
jp104n02,spikeUnit09,right,243,81,0.6,1,41
jp104n02,spikeUnit09,right,386,81,0.55,2,110
jp104n02,spikeUnit10,right,386,81,0.6,1,23
jp104n02,spikeUnit10,right,243,81,0.55,2,32
jp104n02,spikeUnit10,right,243,81,0.6,1,-31
jp104n02,spikeUnit10,right,386,81,0.55,2,-66
jp104n02,spikeUnit11,left,100,81,0.4,1,23
jp104n02,spikeUnit11,left,243,81,0.45,2,21
jp104n02,spikeUnit11,left,243,81,0.4,1,39
jp104n02,spikeUnit11,left,386,81,0.45,2,31
jp104n02,spikeUnit11,left,100,81,0.45,2,42
jp104n02,spikeUnit12,right,386,81,0.6,1,50
jp104n02,spikeUnit12,right,243,81,0.55,2,50
jp104n02,spikeUnit12,right,243,81,0.6,1,37
jp104n02,spikeUnit12,right,386,81,0.55,2,47
jp104n02,spikeUnit13,right,386,81,0.6,1,70
jp104n02,spikeUnit13,right,243,81,0.55,2,46
jp104n02,spikeUnit13,right,243,81,0.6,1,30
jp104n02,spikeUnit13,right,386,81,0.55,2,47
jp104n02,spikeUnit14,right,386,81,0.6,1,75
jp104n02,spikeUnit14,right,243,81,0.55,2,145
jp104n02,spikeUnit14,right,243,81,0.6,1,45
jp104n02,spikeUnit14,right,386,81,0.55,2,16
jp104n02,spikeUnit15,right,386,81,0.6,1,52
jp104n02,spikeUnit15,right,243,81,0.55,2,93
jp104n02,spikeUnit15,right,243,81,0.6,1,76
jp104n02,spikeUnit15,right,386,81,0.55,2,111
jp104n02,spikeUnit18,right,386,81,0.6,1,81
jp104n02,spikeUnit18,right,243,81,0.55,2,90
jp104n02,spikeUnit18,right,243,81,0.6,1,110
jp104n02,spikeUnit18,right,386,81,0.55,2,75
jp104n02,spikeUnit22,left,100,81,0.4,1,NaN
jp104n02,spikeUnit22,left,243,81,0.45,2,NaN
jp104n02,spikeUnit22,left,243,81,0.4,1,NaN
jp104n02,spikeUnit22,left,386,81,0.45,2,NaN
jp104n02,spikeUnit22,left,100,81,0.45,2,NaN
jp104n02,spikeUnit28,right,386,81,0.6,1,54
jp104n02,spikeUnit28,right,243,81,0.55,2,28
jp104n02,spikeUnit28,right,243,81,0.6,1,41
jp104n02,spikeUnit28,right,386,81,0.55,2,-22
jp104n02,spikeUnit32,right,386,81,0.6,1,64
jp104n02,spikeUnit32,right,243,81,0.55,2,-2
jp104n02,spikeUnit32,right,243,81,0.6,1,-62
jp104n02,spikeUnit32,right,386,81,0.55,2,78
jp106n02,spikeUnit01,left,100,96,0.4,1,13
jp106n02,spikeUnit01,left,243,96,0.45,2,-2
jp106n02,spikeUnit01,left,243,96,0.4,1,100
jp106n02,spikeUnit01,left,100,96,0.45,2,3
jp106n02,spikeUnit01,left,386,96,0.45,2,-96
jp106n02,spikeUnit05,right,243,96,0.6,1,-18
jp106n02,spikeUnit05,right,243,96,0.55,2,7
jp106n02,spikeUnit05,right,100,96,0.6,1,0
jp106n02,spikeUnit05,right,100,96,0.55,2,10
jp106n02,spikeUnit05,right,386,96,0.55,2,-26
jp106n02,spikeUnit14,right,243,96,0.6,1,-17
jp106n02,spikeUnit14,right,243,96,0.55,2,-41
jp106n02,spikeUnit14,right,100,96,0.6,1,-11
jp106n02,spikeUnit14,right,100,96,0.55,2,-15
jp106n02,spikeUnit14,right,386,96,0.55,2,-96
jp106n02,spikeUnit15,right,243,96,0.6,1,1
jp106n02,spikeUnit15,right,243,96,0.55,2,38
jp106n02,spikeUnit15,right,100,96,0.6,1,NaN
jp106n02,spikeUnit15,right,100,96,0.55,2,1
jp106n02,spikeUnit15,right,386,96,0.55,2,NaN
jp106n02,spikeUnit17,right,243,96,0.6,1,35
jp106n02,spikeUnit17,right,243,96,0.55,2,7
jp106n02,spikeUnit17,right,100,96,0.6,1,-2
jp106n02,spikeUnit17,right,100,96,0.55,2,27
jp106n02,spikeUnit17,right,386,96,0.55,2,-61
jp106n02,spikeUnit18,right,243,96,0.6,1,-19
jp106n02,spikeUnit18,right,243,96,0.55,2,-40
jp106n02,spikeUnit18,right,100,96,0.6,1,-5
jp106n02,spikeUnit18,right,100,96,0.55,2,-8
jp106n02,spikeUnit18,right,386,96,0.55,2,-62
jp106n02,spikeUnit19,right,243,96,0.6,1,-96
jp106n02,spikeUnit19,right,243,96,0.55,2,-82
jp106n02,spikeUnit19,right,100,96,0.6,1,-31
jp106n02,spikeUnit19,right,100,96,0.55,2,-96
jp106n02,spikeUnit19,right,386,96,0.55,2,-55
jp106n02,spikeUnit21,right,243,96,0.6,1,-25
jp106n02,spikeUnit21,right,243,96,0.55,2,25
jp106n02,spikeUnit21,right,100,96,0.6,1,28
jp106n02,spikeUnit21,right,100,96,0.55,2,-6
jp106n02,spikeUnit21,right,386,96,0.55,2,NaN
jp106n02,spikeUnit22,right,243,96,0.6,1,30
jp106n02,spikeUnit22,right,243,96,0.55,2,-1
jp106n02,spikeUnit22,right,100,96,0.6,1,7
jp106n02,spikeUnit22,right,100,96,0.55,2,51
jp106n02,spikeUnit22,right,386,96,0.55,2,-39
jp106n02,spikeUnit23,right,243,96,0.6,1,3
jp106n02,spikeUnit23,right,243,96,0.55,2,1
jp106n02,spikeUnit23,right,100,96,0.6,1,14
jp106n02,spikeUnit23,right,100,96,0.55,2,14
jp106n02,spikeUnit23,right,386,96,0.55,2,-8
jp106n02,spikeUnit24,right,243,96,0.6,1,NaN
jp106n02,spikeUnit24,right,243,96,0.55,2,NaN
jp106n02,spikeUnit24,right,100,96,0.6,1,NaN
jp106n02,spikeUnit24,right,100,96,0.55,2,NaN
jp106n02,spikeUnit24,right,386,96,0.55,2,NaN
jp106n02,spikeUnit27,right,243,96,0.6,1,NaN
jp106n02,spikeUnit27,right,243,96,0.55,2,NaN
jp106n02,spikeUnit27,right,100,96,0.6,1,NaN
jp106n02,spikeUnit27,right,100,96,0.55,2,NaN
jp106n02,spikeUnit27,right,386,96,0.55,2,107
jp106n02,spikeUnit29,right,243,96,0.6,1,NaN
jp106n02,spikeUnit29,right,243,96,0.55,2,70
jp106n02,spikeUnit29,right,100,96,0.6,1,61
jp106n02,spikeUnit29,right,100,96,0.55,2,41
jp106n02,spikeUnit29,right,386,96,0.55,2,NaN
jp106n02,spikeUnit31,right,243,96,0.6,1,29
jp106n02,spikeUnit31,right,243,96,0.55,2,41
jp106n02,spikeUnit31,right,100,96,0.6,1,19
jp106n02,spikeUnit31,right,100,96,0.55,2,15
jp106n02,spikeUnit31,right,386,96,0.55,2,24
jp106n02,spikeUnit32,right,243,96,0.6,1,2
jp106n02,spikeUnit32,right,243,96,0.55,2,27
jp106n02,spikeUnit32,right,100,96,0.6,1,-9
jp106n02,spikeUnit32,right,100,96,0.55,2,40
jp106n02,spikeUnit32,right,386,96,0.55,2,-12
jp107n02,spikeUnit05,left,89,74,0.4,1,NaN
jp107n02,spikeUnit05,left,235,74,0.45,2,NaN
jp107n02,spikeUnit05,left,89,74,0.45,2,112
jp107n02,spikeUnit05,left,378,74,0.45,2,NaN
jp107n02,spikeUnit05,left,235,74,0.4,1,NaN
jp107n02,spikeUnit11,right,235,74,0.55,2,36
jp107n02,spikeUnit11,right,235,74,0.6,1,91
jp107n02,spikeUnit11,right,89,74,0.6,1,77
jp107n02,spikeUnit11,right,378,74,0.55,2,147
jp107n02,spikeUnit11,right,378,74,0.6,1,43
jp107n02,spikeUnit11,right,89,74,0.55,2,52
jp107n02,spikeUnit17,right,235,74,0.55,2,37
jp107n02,spikeUnit17,right,235,74,0.6,1,-63
jp107n02,spikeUnit17,right,89,74,0.6,1,22
jp107n02,spikeUnit17,right,378,74,0.55,2,60
jp107n02,spikeUnit17,right,378,74,0.6,1,70
jp107n02,spikeUnit17,right,89,74,0.55,2,49
jp107n02,spikeUnit18,left,89,74,0.4,1,95
jp107n02,spikeUnit18,left,235,74,0.45,2,73
jp107n02,spikeUnit18,left,89,74,0.45,2,123
jp107n02,spikeUnit18,left,378,74,0.45,2,86
jp107n02,spikeUnit18,left,235,74,0.4,1,90
jp107n02,spikeUnit31,right,235,74,0.55,2,86
jp107n02,spikeUnit31,right,235,74,0.6,1,77
jp107n02,spikeUnit31,right,89,74,0.6,1,-19
jp107n02,spikeUnit31,right,378,74,0.55,2,NaN
jp107n02,spikeUnit31,right,378,74,0.6,1,81
jp107n02,spikeUnit31,right,89,74,0.55,2,104
jp107n02,spikeUnit32,right,235,74,0.55,2,53
jp107n02,spikeUnit32,right,235,74,0.6,1,71
jp107n02,spikeUnit32,right,89,74,0.6,1,109
jp107n02,spikeUnit32,right,378,74,0.55,2,-54
jp107n02,spikeUnit32,right,378,74,0.6,1,59
jp107n02,spikeUnit32,right,89,74,0.55,2,39
jp110n02,spikeUnit03,right,234,85,0.6,1,39
jp110n02,spikeUnit03,right,89,85,0.55,2,-5
jp110n02,spikeUnit03,right,234,85,0.55,2,11
jp110n02,spikeUnit03,right,89,85,0.6,1,-14
jp110n02,spikeUnit03,right,378,85,0.6,1,57
jp110n02,spikeUnit03,right,378,85,0.55,2,97
jp110n02,spikeUnit08,right,234,85,0.6,1,-54
jp110n02,spikeUnit08,right,89,85,0.55,2,17
jp110n02,spikeUnit08,right,234,85,0.55,2,-35
jp110n02,spikeUnit08,right,89,85,0.6,1,-25
jp110n02,spikeUnit08,right,378,85,0.6,1,-29
jp110n02,spikeUnit08,right,378,85,0.55,2,-8
jp110n02,spikeUnit09,right,234,85,0.6,1,133
jp110n02,spikeUnit09,right,89,85,0.55,2,189
jp110n02,spikeUnit09,right,234,85,0.55,2,NaN
jp110n02,spikeUnit09,right,89,85,0.6,1,76
jp110n02,spikeUnit09,right,378,85,0.6,1,NaN
jp110n02,spikeUnit09,right,378,85,0.55,2,NaN
jp110n02,spikeUnit10,right,234,85,0.6,1,1
jp110n02,spikeUnit10,right,89,85,0.55,2,26
jp110n02,spikeUnit10,right,234,85,0.55,2,27
jp110n02,spikeUnit10,right,89,85,0.6,1,48
jp110n02,spikeUnit10,right,378,85,0.6,1,-12
jp110n02,spikeUnit10,right,378,85,0.55,2,95
jp110n02,spikeUnit11,right,234,85,0.6,1,44
jp110n02,spikeUnit11,right,89,85,0.55,2,48
jp110n02,spikeUnit11,right,234,85,0.55,2,68
jp110n02,spikeUnit11,right,89,85,0.6,1,44
jp110n02,spikeUnit11,right,378,85,0.6,1,NaN
jp110n02,spikeUnit11,right,378,85,0.55,2,28
jp110n02,spikeUnit13,right,234,85,0.6,1,-24
jp110n02,spikeUnit13,right,89,85,0.55,2,-32
jp110n02,spikeUnit13,right,234,85,0.55,2,66
jp110n02,spikeUnit13,right,89,85,0.6,1,16
jp110n02,spikeUnit13,right,378,85,0.6,1,44
jp110n02,spikeUnit13,right,378,85,0.55,2,2
jp110n02,spikeUnit14,right,234,85,0.6,1,59
jp110n02,spikeUnit14,right,89,85,0.55,2,37
jp110n02,spikeUnit14,right,234,85,0.55,2,52
jp110n02,spikeUnit14,right,89,85,0.6,1,61
jp110n02,spikeUnit14,right,378,85,0.6,1,41
jp110n02,spikeUnit14,right,378,85,0.55,2,-34
jp110n02,spikeUnit15,right,234,85,0.6,1,26
jp110n02,spikeUnit15,right,89,85,0.55,2,31
jp110n02,spikeUnit15,right,234,85,0.55,2,26
jp110n02,spikeUnit15,right,89,85,0.6,1,33
jp110n02,spikeUnit15,right,378,85,0.6,1,6
jp110n02,spikeUnit15,right,378,85,0.55,2,13
jp110n02,spikeUnit16,right,234,85,0.6,1,-2
jp110n02,spikeUnit16,right,89,85,0.55,2,18
jp110n02,spikeUnit16,right,234,85,0.55,2,-8
jp110n02,spikeUnit16,right,89,85,0.6,1,6
jp110n02,spikeUnit16,right,378,85,0.6,1,-4
jp110n02,spikeUnit16,right,378,85,0.55,2,-3
jp110n02,spikeUnit19,right,234,85,0.6,1,74
jp110n02,spikeUnit19,right,89,85,0.55,2,112
jp110n02,spikeUnit19,right,234,85,0.55,2,20
jp110n02,spikeUnit19,right,89,85,0.6,1,38
jp110n02,spikeUnit19,right,378,85,0.6,1,155
jp110n02,spikeUnit19,right,378,85,0.55,2,NaN
jp110n02,spikeUnit20,right,234,85,0.6,1,NaN
jp110n02,spikeUnit20,right,89,85,0.55,2,220
jp110n02,spikeUnit20,right,234,85,0.55,2,162
jp110n02,spikeUnit20,right,89,85,0.6,1,27
jp110n02,spikeUnit20,right,378,85,0.6,1,NaN
jp110n02,spikeUnit20,right,378,85,0.55,2,18
jp110n02,spikeUnit25,right,234,85,0.6,1,18
jp110n02,spikeUnit25,right,89,85,0.55,2,9
jp110n02,spikeUnit25,right,234,85,0.55,2,-31
jp110n02,spikeUnit25,right,89,85,0.6,1,13
jp110n02,spikeUnit25,right,378,85,0.6,1,59
jp110n02,spikeUnit25,right,378,85,0.55,2,42
jp110n02,spikeUnit30,right,234,85,0.6,1,55
jp110n02,spikeUnit30,right,89,85,0.55,2,42
jp110n02,spikeUnit30,right,234,85,0.55,2,25
jp110n02,spikeUnit30,right,89,85,0.6,1,46
jp110n02,spikeUnit30,right,378,85,0.6,1,66
jp110n02,spikeUnit30,right,378,85,0.55,2,42
jp111n02,spikeUnit11,left,235,101,0.4,1,-11
jp111n02,spikeUnit11,left,90,101,0.4,1,51
jp111n02,spikeUnit11,left,235,101,0.45,2,7
jp111n02,spikeUnit11,left,90,101,0.45,2,227
jp111n02,spikeUnit17,right,235,101,0.55,2,106
jp111n02,spikeUnit17,right,378,101,0.55,2,90
jp111n02,spikeUnit17,right,235,101,0.6,1,57
jp111n02,spikeUnit17,right,378,101,0.6,1,NaN
jp111n02,spikeUnit17,right,90,101,0.6,1,45
jp111n02,spikeUnit21,left,235,101,0.4,1,NaN
jp111n02,spikeUnit21,left,90,101,0.4,1,NaN
jp111n02,spikeUnit21,left,235,101,0.45,2,NaN
jp111n02,spikeUnit21,left,90,101,0.45,2,NaN
jp111n02,spikeUnit23,left,235,101,0.4,1,364
jp111n02,spikeUnit23,left,90,101,0.4,1,305
jp111n02,spikeUnit23,left,235,101,0.45,2,360
jp111n02,spikeUnit23,left,90,101,0.45,2,358
jp111n02,spikeUnit28,right,235,101,0.55,2,79
jp111n02,spikeUnit28,right,378,101,0.55,2,54
jp111n02,spikeUnit28,right,235,101,0.6,1,108
jp111n02,spikeUnit28,right,378,101,0.6,1,147
jp111n02,spikeUnit28,right,90,101,0.6,1,NaN
jp113n02,spikeUnit06,right,233,75,0.6,1,NaN
jp113n02,spikeUnit06,right,233,75,0.55,2,NaN
jp113n02,spikeUnit06,right,379,75,0.55,2,NaN
jp113n02,spikeUnit06,right,379,75,0.6,1,NaN
jp113n02,spikeUnit06,right,89,75,0.6,1,254
jp113n02,spikeUnit09,left,89,75,0.4,1,61
jp113n02,spikeUnit09,left,233,75,0.45,2,-10
jp113n02,spikeUnit09,left,233,75,0.4,1,NaN
jp113n02,spikeUnit09,left,379,75,0.45,2,NaN
jp113n02,spikeUnit09,left,89,75,0.45,2,-75
jp113n02,spikeUnit10,left,89,75,0.4,1,33
jp113n02,spikeUnit10,left,233,75,0.45,2,47
jp113n02,spikeUnit10,left,233,75,0.4,1,57
jp113n02,spikeUnit10,left,379,75,0.45,2,55
jp113n02,spikeUnit10,left,89,75,0.45,2,68
jp113n02,spikeUnit11,left,89,75,0.4,1,NaN
jp113n02,spikeUnit11,left,233,75,0.45,2,-3
jp113n02,spikeUnit11,left,233,75,0.4,1,NaN
jp113n02,spikeUnit11,left,379,75,0.45,2,NaN
jp113n02,spikeUnit11,left,89,75,0.45,2,NaN
jp113n02,spikeUnit23,right,233,75,0.6,1,254
jp113n02,spikeUnit23,right,233,75,0.55,2,190
jp113n02,spikeUnit23,right,379,75,0.55,2,185
jp113n02,spikeUnit23,right,379,75,0.6,1,394
jp113n02,spikeUnit23,right,89,75,0.6,1,192
jp113n02,spikeUnit24,left,89,75,0.4,1,NaN
jp113n02,spikeUnit24,left,233,75,0.45,2,NaN
jp113n02,spikeUnit24,left,233,75,0.4,1,NaN
jp113n02,spikeUnit24,left,379,75,0.45,2,NaN
jp113n02,spikeUnit24,left,89,75,0.45,2,NaN
jp113n02,spikeUnit26,right,233,75,0.6,1,28
jp113n02,spikeUnit26,right,233,75,0.55,2,36
jp113n02,spikeUnit26,right,379,75,0.55,2,-35
jp113n02,spikeUnit26,right,379,75,0.6,1,23
jp113n02,spikeUnit26,right,89,75,0.6,1,78
jp114n04,spikeUnit13,right,232,93,0.55,2,-2
jp114n04,spikeUnit13,right,232,93,0.6,1,20
jp114n04,spikeUnit13,right,88,93,0.6,1,46
jp114n04,spikeUnit13,right,378,93,0.6,1,-8
jp114n04,spikeUnit13,right,378,93,0.55,2,-12
jp114n04,spikeUnit14,right,232,93,0.55,2,-9
jp114n04,spikeUnit14,right,232,93,0.6,1,-2
jp114n04,spikeUnit14,right,88,93,0.6,1,16
jp114n04,spikeUnit14,right,378,93,0.6,1,-10
jp114n04,spikeUnit14,right,378,93,0.55,2,-21
jp114n04,spikeUnit16,left,88,93,0.4,1,NaN
jp114n04,spikeUnit16,left,232,93,0.45,2,NaN
jp114n04,spikeUnit16,left,88,93,0.45,2,368
jp114n04,spikeUnit16,left,232,93,0.4,1,NaN
jp114n04,spikeUnit16,left,378,93,0.45,2,NaN
jp114n04,spikeUnit24,left,88,93,0.4,1,NaN
jp114n04,spikeUnit24,left,232,93,0.45,2,NaN
jp114n04,spikeUnit24,left,88,93,0.45,2,371
jp114n04,spikeUnit24,left,232,93,0.4,1,NaN
jp114n04,spikeUnit24,left,378,93,0.45,2,NaN
jp114n04,spikeUnit27,right,232,93,0.55,2,79
jp114n04,spikeUnit27,right,232,93,0.6,1,71
jp114n04,spikeUnit27,right,88,93,0.6,1,302
jp114n04,spikeUnit27,right,378,93,0.6,1,82
jp114n04,spikeUnit27,right,378,93,0.55,2,40
jp114n04,spikeUnit30,right,232,93,0.55,2,NaN
jp114n04,spikeUnit30,right,232,93,0.6,1,41
jp114n04,spikeUnit30,right,88,93,0.6,1,NaN
jp114n04,spikeUnit30,right,378,93,0.6,1,NaN
jp114n04,spikeUnit30,right,378,93,0.55,2,NaN
jp119n02,spikeUnit02,left,90,100,0.4,1,67
jp119n02,spikeUnit02,left,90,100,0.45,2,86
jp119n02,spikeUnit02,left,234,100,0.45,2,10
jp119n02,spikeUnit02,left,234,100,0.4,1,137
jp119n02,spikeUnit02,left,379,100,0.45,2,1
jp119n02,spikeUnit08,right,234,100,0.6,1,47
jp119n02,spikeUnit08,right,234,100,0.55,2,178
jp119n02,spikeUnit08,right,90,100,0.55,2,57
jp119n02,spikeUnit08,right,90,100,0.6,1,106
jp119n02,spikeUnit13,left,90,100,0.4,1,77
jp119n02,spikeUnit13,left,90,100,0.45,2,-27
jp119n02,spikeUnit13,left,234,100,0.45,2,100
jp119n02,spikeUnit13,left,234,100,0.4,1,NaN
jp119n02,spikeUnit13,left,379,100,0.45,2,-100
jp119n02,spikeUnit14,right,234,100,0.6,1,5
jp119n02,spikeUnit14,right,234,100,0.55,2,1
jp119n02,spikeUnit14,right,90,100,0.55,2,-68
jp119n02,spikeUnit14,right,90,100,0.6,1,31
jp119n02,spikeUnit15,right,234,100,0.6,1,-21
jp119n02,spikeUnit15,right,234,100,0.55,2,-24
jp119n02,spikeUnit15,right,90,100,0.55,2,-19
jp119n02,spikeUnit15,right,90,100,0.6,1,12
jp119n02,spikeUnit17,right,234,100,0.6,1,68
jp119n02,spikeUnit17,right,234,100,0.55,2,71
jp119n02,spikeUnit17,right,90,100,0.55,2,37
jp119n02,spikeUnit17,right,90,100,0.6,1,-16
jp119n02,spikeUnit18,right,234,100,0.6,1,4
jp119n02,spikeUnit18,right,234,100,0.55,2,-14
jp119n02,spikeUnit18,right,90,100,0.55,2,19
jp119n02,spikeUnit18,right,90,100,0.6,1,-7
jp119n02,spikeUnit25,right,234,100,0.6,1,-13
jp119n02,spikeUnit25,right,234,100,0.55,2,-30
jp119n02,spikeUnit25,right,90,100,0.55,2,-9
jp119n02,spikeUnit25,right,90,100,0.6,1,-10
jp119n02,spikeUnit26,right,234,100,0.6,1,-19
jp119n02,spikeUnit26,right,234,100,0.55,2,-27
jp119n02,spikeUnit26,right,90,100,0.55,2,-46
jp119n02,spikeUnit26,right,90,100,0.6,1,-2
jp119n02,spikeUnit27,right,234,100,0.6,1,-65
jp119n02,spikeUnit27,right,234,100,0.55,2,-26
jp119n02,spikeUnit27,right,90,100,0.55,2,-11
jp119n02,spikeUnit27,right,90,100,0.6,1,-10
jp119n02,spikeUnit29,right,234,100,0.6,1,-15
jp119n02,spikeUnit29,right,234,100,0.55,2,51
jp119n02,spikeUnit29,right,90,100,0.55,2,74
jp119n02,spikeUnit29,right,90,100,0.6,1,-19
jp119n02,spikeUnit30,right,234,100,0.6,1,-6
jp119n02,spikeUnit30,right,234,100,0.55,2,-14
jp119n02,spikeUnit30,right,90,100,0.55,2,-20
jp119n02,spikeUnit30,right,90,100,0.6,1,-22
jp119n02,spikeUnit31,right,234,100,0.6,1,-7
jp119n02,spikeUnit31,right,234,100,0.55,2,10
jp119n02,spikeUnit31,right,90,100,0.55,2,10
jp119n02,spikeUnit31,right,90,100,0.6,1,-18
jp119n02,spikeUnit32,right,234,100,0.6,1,2
jp119n02,spikeUnit32,right,234,100,0.55,2,18
jp119n02,spikeUnit32,right,90,100,0.55,2,4
jp119n02,spikeUnit32,right,90,100,0.6,1,87
jp121n02,spikeUnit09,right,233,71,0.6,1,-17
jp121n02,spikeUnit09,right,377,71,0.56,2,-71
jp121n02,spikeUnit09,right,233,71,0.56,2,-2
jp121n02,spikeUnit09,right,88,71,0.6,1,5
jp121n02,spikeUnit09,right,377,71,0.6,1,-10
jp121n02,spikeUnit10,right,233,71,0.6,1,-24
jp121n02,spikeUnit10,right,377,71,0.56,2,-61
jp121n02,spikeUnit10,right,233,71,0.56,2,-8
jp121n02,spikeUnit10,right,88,71,0.6,1,-6
jp121n02,spikeUnit10,right,377,71,0.6,1,6
jp121n02,spikeUnit11,right,233,71,0.6,1,-29
jp121n02,spikeUnit11,right,377,71,0.56,2,-40
jp121n02,spikeUnit11,right,233,71,0.56,2,-8
jp121n02,spikeUnit11,right,88,71,0.6,1,38
jp121n02,spikeUnit11,right,377,71,0.6,1,6
jp121n02,spikeUnit12,right,233,71,0.6,1,-25
jp121n02,spikeUnit12,right,377,71,0.56,2,-34
jp121n02,spikeUnit12,right,233,71,0.56,2,26
jp121n02,spikeUnit12,right,88,71,0.6,1,-23
jp121n02,spikeUnit12,right,377,71,0.6,1,14
jp121n02,spikeUnit13,right,233,71,0.6,1,-19
jp121n02,spikeUnit13,right,377,71,0.56,2,-35
jp121n02,spikeUnit13,right,233,71,0.56,2,8
jp121n02,spikeUnit13,right,88,71,0.6,1,-22
jp121n02,spikeUnit13,right,377,71,0.6,1,-18
jp121n02,spikeUnit14,right,233,71,0.6,1,-7
jp121n02,spikeUnit14,right,377,71,0.56,2,-16
jp121n02,spikeUnit14,right,233,71,0.56,2,31
jp121n02,spikeUnit14,right,88,71,0.6,1,-13
jp121n02,spikeUnit14,right,377,71,0.6,1,17
jp121n02,spikeUnit15,right,233,71,0.6,1,8
jp121n02,spikeUnit15,right,377,71,0.56,2,-34
jp121n02,spikeUnit15,right,233,71,0.56,2,28
jp121n02,spikeUnit15,right,88,71,0.6,1,-5
jp121n02,spikeUnit15,right,377,71,0.6,1,10
jp121n02,spikeUnit16,right,233,71,0.6,1,26
jp121n02,spikeUnit16,right,377,71,0.56,2,-71
jp121n02,spikeUnit16,right,233,71,0.56,2,49
jp121n02,spikeUnit16,right,88,71,0.6,1,-11
jp121n02,spikeUnit16,right,377,71,0.6,1,14
jp121n02,spikeUnit17,right,233,71,0.6,1,-36
jp121n02,spikeUnit17,right,377,71,0.56,2,-3
jp121n02,spikeUnit17,right,233,71,0.56,2,NaN
jp121n02,spikeUnit17,right,88,71,0.6,1,30
jp121n02,spikeUnit17,right,377,71,0.6,1,29
jp121n02,spikeUnit18,left,88,71,0.4,1,178
jp121n02,spikeUnit18,left,233,71,0.44,2,146
jp121n02,spikeUnit18,left,377,71,0.44,2,209
jp121n02,spikeUnit18,left,88,71,0.44,2,191
jp121n02,spikeUnit18,left,233,71,0.4,1,188
jp121n02,spikeUnit19,right,233,71,0.6,1,57
jp121n02,spikeUnit19,right,377,71,0.56,2,-30
jp121n02,spikeUnit19,right,233,71,0.56,2,31
jp121n02,spikeUnit19,right,88,71,0.6,1,2
jp121n02,spikeUnit19,right,377,71,0.6,1,151
jp121n02,spikeUnit21,right,233,71,0.6,1,18
jp121n02,spikeUnit21,right,377,71,0.56,2,-10
jp121n02,spikeUnit21,right,233,71,0.56,2,11
jp121n02,spikeUnit21,right,88,71,0.6,1,-6
jp121n02,spikeUnit21,right,377,71,0.6,1,9
jp121n02,spikeUnit22,right,233,71,0.6,1,18
jp121n02,spikeUnit22,right,377,71,0.56,2,-35
jp121n02,spikeUnit22,right,233,71,0.56,2,22
jp121n02,spikeUnit22,right,88,71,0.6,1,82
jp121n02,spikeUnit22,right,377,71,0.6,1,14
jp121n02,spikeUnit23,right,233,71,0.6,1,43
jp121n02,spikeUnit23,right,377,71,0.56,2,44
jp121n02,spikeUnit23,right,233,71,0.56,2,17
jp121n02,spikeUnit23,right,88,71,0.6,1,59
jp121n02,spikeUnit23,right,377,71,0.6,1,32
jp121n02,spikeUnit24,right,233,71,0.6,1,40
jp121n02,spikeUnit24,right,377,71,0.56,2,-14
jp121n02,spikeUnit24,right,233,71,0.56,2,7
jp121n02,spikeUnit24,right,88,71,0.6,1,45
jp121n02,spikeUnit24,right,377,71,0.6,1,10
jp121n02,spikeUnit25,right,233,71,0.6,1,27
jp121n02,spikeUnit25,right,377,71,0.56,2,0
jp121n02,spikeUnit25,right,233,71,0.56,2,27
jp121n02,spikeUnit25,right,88,71,0.6,1,-16
jp121n02,spikeUnit25,right,377,71,0.6,1,163
jp121n02,spikeUnit26,right,233,71,0.6,1,2
