sessionID,unit,rf,ssd,ssrt,coherence,easyHard,cancelTime
jp125n04,spikeUnit01,right,88,85,0.56,2,73
jp125n04,spikeUnit01,right,378,85,0.56,2,-61
jp125n04,spikeUnit01,right,88,85,0.6,1,29
jp125n04,spikeUnit01,right,378,85,0.6,1,NaN
jp125n04,spikeUnit02,right,234,85,0.6,1,-16
jp125n04,spikeUnit02,right,234,85,0.56,2,-11
jp125n04,spikeUnit02,right,88,85,0.56,2,-2
jp125n04,spikeUnit02,right,378,85,0.56,2,-12
jp125n04,spikeUnit02,right,88,85,0.6,1,31
jp125n04,spikeUnit02,right,378,85,0.6,1,NaN
jp125n04,spikeUnit03,right,234,85,0.6,1,-31
jp125n04,spikeUnit03,right,234,85,0.56,2,-61
jp125n04,spikeUnit03,right,88,85,0.56,2,-7
jp125n04,spikeUnit03,right,378,85,0.56,2,NaN
jp125n04,spikeUnit03,right,88,85,0.6,1,-3
jp125n04,spikeUnit03,right,378,85,0.6,1,NaN
jp125n04,spikeUnit04,right,234,85,0.6,1,-19
jp125n04,spikeUnit04,right,234,85,0.56,2,-29
jp125n04,spikeUnit04,right,88,85,0.56,2,10
jp125n04,spikeUnit04,right,378,85,0.56,2,-73
jp125n04,spikeUnit04,right,88,85,0.6,1,14
jp125n04,spikeUnit04,right,378,85,0.6,1,-80
jp125n04,spikeUnit06,right,234,85,0.6,1,NaN
jp125n04,spikeUnit06,right,234,85,0.56,2,NaN
jp125n04,spikeUnit06,right,88,85,0.56,2,NaN
jp125n04,spikeUnit06,right,378,85,0.56,2,NaN
jp125n04,spikeUnit06,right,88,85,0.6,1,NaN
jp125n04,spikeUnit06,right,378,85,0.6,1,NaN
jp125n04,spikeUnit08,right,234,85,0.6,1,34
jp125n04,spikeUnit08,right,234,85,0.56,2,NaN
jp125n04,spikeUnit08,right,88,85,0.56,2,NaN
jp125n04,spikeUnit08,right,378,85,0.56,2,NaN
jp125n04,spikeUnit08,right,88,85,0.6,1,NaN
jp125n04,spikeUnit08,right,378,85,0.6,1,NaN
jp125n04,spikeUnit09,right,234,85,0.6,1,NaN
jp125n04,spikeUnit09,right,234,85,0.56,2,23
jp125n04,spikeUnit09,right,88,85,0.56,2,82
jp125n04,spikeUnit09,right,378,85,0.56,2,NaN
jp125n04,spikeUnit09,right,88,85,0.6,1,-4
jp125n04,spikeUnit09,right,378,85,0.6,1,NaN
jp125n04,spikeUnit14,right,234,85,0.6,1,-34
jp125n04,spikeUnit14,right,234,85,0.56,2,-4
jp125n04,spikeUnit14,right,88,85,0.56,2,9
jp125n04,spikeUnit14,right,378,85,0.56,2,-11
jp125n04,spikeUnit14,right,88,85,0.6,1,5
jp125n04,spikeUnit14,right,378,85,0.6,1,-76
jp125n04,spikeUnit15,right,234,85,0.6,1,-16
jp125n04,spikeUnit15,right,234,85,0.56,2,-12
jp125n04,spikeUnit15,right,88,85,0.56,2,6
jp125n04,spikeUnit15,right,378,85,0.56,2,-28
jp125n04,spikeUnit15,right,88,85,0.6,1,26
jp125n04,spikeUnit15,right,378,85,0.6,1,-35
jp125n04,spikeUnit16,right,234,85,0.6,1,-16
jp125n04,spikeUnit16,right,234,85,0.56,2,-17
jp125n04,spikeUnit16,right,88,85,0.56,2,3
jp125n04,spikeUnit16,right,378,85,0.56,2,-14
jp125n04,spikeUnit16,right,88,85,0.6,1,-3
jp125n04,spikeUnit16,right,378,85,0.6,1,-20
jp125n04,spikeUnit17,right,234,85,0.6,1,-42
jp125n04,spikeUnit17,right,234,85,0.56,2,-20
jp125n04,spikeUnit17,right,88,85,0.56,2,-3
jp125n04,spikeUnit17,right,378,85,0.56,2,27
jp125n04,spikeUnit17,right,88,85,0.6,1,44
jp125n04,spikeUnit17,right,378,85,0.6,1,-8
jp125n04,spikeUnit18,right,234,85,0.6,1,-41
jp125n04,spikeUnit18,right,234,85,0.56,2,-22
jp125n04,spikeUnit18,right,88,85,0.56,2,27
jp125n04,spikeUnit18,right,378,85,0.56,2,23
jp125n04,spikeUnit18,right,88,85,0.6,1,26
jp125n04,spikeUnit18,right,378,85,0.6,1,NaN
jp125n04,spikeUnit19,right,234,85,0.6,1,2
jp125n04,spikeUnit19,right,234,85,0.56,2,-9
jp125n04,spikeUnit19,right,88,85,0.56,2,11
jp125n04,spikeUnit19,right,378,85,0.56,2,-31
jp125n04,spikeUnit19,right,88,85,0.6,1,17
jp125n04,spikeUnit19,right,378,85,0.6,1,-55
jp125n04,spikeUnit20,right,234,85,0.6,1,21
jp125n04,spikeUnit20,right,234,85,0.56,2,-6
jp125n04,spikeUnit20,right,88,85,0.56,2,4
jp125n04,spikeUnit20,right,378,85,0.56,2,-67
jp125n04,spikeUnit20,right,88,85,0.6,1,NaN
jp125n04,spikeUnit20,right,378,85,0.6,1,NaN
jp125n04,spikeUnit21,right,234,85,0.6,1,13
jp125n04,spikeUnit21,right,234,85,0.56,2,4
jp125n04,spikeUnit21,right,88,85,0.56,2,-67
jp125n04,spikeUnit21,right,378,85,0.56,2,3
jp125n04,spikeUnit21,right,88,85,0.6,1,0
jp125n04,spikeUnit21,right,378,85,0.6,1,-25
jp125n04,spikeUnit22,right,234,85,0.6,1,-25
jp125n04,spikeUnit22,right,234,85,0.56,2,-19
jp125n04,spikeUnit22,right,88,85,0.56,2,9
jp125n04,spikeUnit22,right,378,85,0.56,2,-63
jp125n04,spikeUnit22,right,88,85,0.6,1,-6
jp125n04,spikeUnit22,right,378,85,0.6,1,NaN
jp125n04,spikeUnit23,right,234,85,0.6,1,-30
jp125n04,spikeUnit23,right,234,85,0.56,2,-16
jp125n04,spikeUnit23,right,88,85,0.56,2,2
jp125n04,spikeUnit23,right,378,85,0.56,2,-74
jp125n04,spikeUnit23,right,88,85,0.6,1,-20
jp125n04,spikeUnit23,right,378,85,0.6,1,-44
jp125n04,spikeUnit24,right,234,85,0.6,1,NaN
jp125n04,spikeUnit24,right,234,85,0.56,2,NaN
jp125n04,spikeUnit24,right,88,85,0.56,2,NaN
jp125n04,spikeUnit24,right,378,85,0.56,2,NaN
jp125n04,spikeUnit24,right,88,85,0.6,1,NaN
jp125n04,spikeUnit24,right,378,85,0.6,1,NaN
jp125n04,spikeUnit25,right,234,85,0.6,1,-60
jp125n04,spikeUnit25,right,234,85,0.56,2,-30
jp125n04,spikeUnit25,right,88,85,0.56,2,3
jp125n04,spikeUnit25,right,378,85,0.56,2,NaN
jp125n04,spikeUnit25,right,88,85,0.6,1,-5
jp125n04,spikeUnit25,right,378,85,0.6,1,NaN
jp125n04,spikeUnit26,right,234,85,0.6,1,NaN
jp125n04,spikeUnit26,right,234,85,0.56,2,NaN
jp125n04,spikeUnit26,right,88,85,0.56,2,NaN
jp125n04,spikeUnit26,right,378,85,0.56,2,NaN
jp125n04,spikeUnit26,right,88,85,0.6,1,NaN
jp125n04,spikeUnit26,right,378,85,0.6,1,NaN
jp125n04,spikeUnit27,right,234,85,0.6,1,6
jp125n04,spikeUnit27,right,234,85,0.56,2,-41
jp125n04,spikeUnit27,right,88,85,0.56,2,-6
jp125n04,spikeUnit27,right,378,85,0.56,2,-20
jp125n04,spikeUnit27,right,88,85,0.6,1,135
jp125n04,spikeUnit27,right,378,85,0.6,1,NaN
jp125n04,spikeUnit28,right,234,85,0.6,1,-13
jp125n04,spikeUnit28,right,234,85,0.56,2,NaN
jp125n04,spikeUnit28,right,88,85,0.56,2,-4
jp125n04,spikeUnit28,right,378,85,0.56,2,NaN
jp125n04,spikeUnit28,right,88,85,0.6,1,68
jp125n04,spikeUnit28,right,378,85,0.6,1,NaN
jp125n04,spikeUnit31,right,234,85,0.6,1,-31
jp125n04,spikeUnit31,right,234,85,0.56,2,-36
jp125n04,spikeUnit31,right,88,85,0.56,2,5
jp125n04,spikeUnit31,right,378,85,0.56,2,-49
jp125n04,spikeUnit31,right,88,85,0.6,1,0
jp125n04,spikeUnit31,right,378,85,0.6,1,NaN
jp125n04,spikeUnit32,right,234,85,0.6,1,-37
jp125n04,spikeUnit32,right,234,85,0.56,2,-40
jp125n04,spikeUnit32,right,88,85,0.56,2,12
jp125n04,spikeUnit32,right,378,85,0.56,2,-5
jp125n04,spikeUnit32,right,88,85,0.6,1,-5
jp125n04,spikeUnit32,right,378,85,0.6,1,-56
